Division,Placement,Skipper,Team,Total Score
B,1,Stefano Peschiera '18,College of Charleston,19
B,2,Liam McCarthy '19,St. Mary's College of Maryland,60
B,3,Victoria McGruer '17,Northeastern University,63
B,4,Jimmy Madigan '18,U. S. Naval Academy,84
B,5,Sam Shannon '19,Salve Regina University,87
B,6,Alexander Singh '19,University of Virginia,90
B,7,Soren Walljasper '17,University of Wisconsin,92
B,8,Mason Wolters '18,University of Michigan,104
B,9,Anders Hudson '17,Christopher Newport University,122
B,10,Alexander Smith '17,Washington College,132
B,11,Anna Palmer '17,Jacksonville University,142
B,12,Conner Killham '18,Georgia Institute of Technology,150
B,13,Mackey Leventis '19,University of South Carolina,162
B,14,Isabella Hamilton '17,University of Minnesota,163
