Division,Placement,Skipper,Team,Total Score
A,1,Jake Reynolds '16,College of Charleston,27
A,2,Sean Cornell '18,University of South Florida,36
A,3,Jack Famiglietti '18,University of Florida,39
A,4,Jason D'Agostino '17,Eckerd College,42
A,5,Daniel Lawless '17,Jacksonville University,58
A,6,Curtis Woodworth '17,Florida State University,60
A,7,Travis Tucker '19,North Carolina State University,71
A,8,John Roberts '17,Clemson University,74
A,9,Kyle Magno '18,University of Miami,74
A,10,Marten Kendrick '15,Georgia Institute of Technology,94
A,11,Vincent Miao '18,Duke University,99
A,12,Mackey Leventis '19,University of South Carolina,101
