Division,Placement,Skipper,Team,Total Score
A,1,Megan Grapengeter-Rudnick '17,Brown University,35
A,2,Hannah Polster '17,Boston University,36
A,3,Carolyn Smith '17,St. Mary's College of Maryland,43
A,4,Sarah Williams '16,Dartmouth College,61
A,5,Allyson Donahue '17,Boston College,70
A,6,Amina Brown '17,University of Vermont,71
A,7,Kate Shaner '16,Tufts University,72
A,8,Rosalind Lesh '16,Massachusetts Institute of Technology,74
A,9,Taylor Ladd '18,Harvard University,75
A,10,Casey Klingler '18,Yale University,76
A,11,Hannah McNomee '16,George Washington University,77
A,12,Sarah Hermus '18,University of Rhode Island,80
A,13,Charlotte List '18,Connecticut College,89
A,14,Adelaide Ferguson '17,Fordham University,89
A,15,Kayla Ellis '16,U. S. Coast Guard Academy,92
A,16,Maeve White '17,Stanford University,101
A,17,Sarah De Silva '19,Northeastern University,103
A,18,Kelly Stukbauer '19,University of South Florida,125
