Division,Placement,Skipper,Team,Total Score
B,1,Alexander Tong '17,Tufts University,28
B,2,August Sturm '19,U. S. Coast Guard Academy,28
B,3,Peter Lynn '19,Boston College,33
B,4,Quinn Andersen '18,Brown University,48
B,5,Thomas Balk '18,Cornell University,51
B,6,Matthew Gibbs '17,University of Rhode Island,63
B,7,Adam Brodheim '16,Harvard University,63
B,8,George Luber '17,Massachusetts Maritime Academy,66
B,9,Charles Skoda '17,Yale University,74
B,10,Samuel Normington '18,Eckerd College,77
B,11,Joseph Chamberlin '19,Massachusetts Institute of Technology,87
B,12,Simon Bertocci '16,Boston University,89
B,13,Arthur Milot '19,University of Vermont,92
B,14,Paul Hart '19,Washington College,92
B,15,No show,University of California at Santa Barbara,95
B,16,Thomas Pluchino '18,Johnson and Wales University,106
B,17,Alexie Lessing '19,Middlebury College,132
B,18,none,Bentley University,148
