Division,Placement,Skipper,Team,Total Score
B,1,Robby Gearon '19,Boston University,30
B,2,Kurran Singh '19,Northeastern University,39
B,3,Jeffrey Adam '18,Massachusetts Maritime Academy,40
B,4,Benjamin Craig '17,University of Vermont,50
B,5,Sean Beaulieu '18,Salve Regina University,52
B,6,Sophie Hibben '19,Brown University,54
B,7,Matthew Orgill '16,U. S. Coast Guard Academy,71
B,8,Bobby McLaughlin '17,Tufts University,79
B,9,Rebecca Quirke '17,Connecticut College,80
B,10,Rebecca Rutkiewicz '19,Sacred Heart University,98
B,11,Amy Macdonald '18,Bates College,102
B,12,Brian Beckert '19,Fairfield University,105
