Division,Placement,Skipper,Team,Total Score
B,1,Brendan Brown-McCue '16,SUNY Stony Brook,30
B,2,Andrew O'Brien '19,Stevens Institute of Technology,35
B,3,Laura Kilgore '17,Christopher Newport University,46
B,4,William Kerr '16,Drexel University,57
B,5,Ian Palmer '19,University of Virginia,59
B,6,Jacob Stoner '19,University of Maryland,60
B,7,Rachel Pinkham '16,William and Mary,71
B,8,Jeremy-Miles Rellosa '16,William and Mary,92
B,9,John Vrooman '19,Virginia Tech,106
B,10,Veronica Lane '19,Monmouth University,113
B,11,Sean Hunt '16 *,University of Buffalo,125
B,12,Stephen Anderson '18,American University,147
