Division,Placement,Skipper,Team,Total Score
B,1,Henry Dumke '17,Boston College,69
B,2,Nicholas Karnovsky '19,Harvard University,70
B,3,Hugh MacGillivray '18,Connecticut College,74
B,4,Matthew Kaplan '19,Bowdoin College,79
B,5,A. Tucker Atterbury '16,Roger Williams University,81
B,6,Cutter O'Connell '18,Massachusetts Institute of Technology,94
B,7,James Beatty '17,Tufts University,102
B,8,Benjamin Craig '17,University of Vermont,111
B,9,Quinn Andersen '18,Brown University,113
B,10,Brendan Read '19,University of Rhode Island,124
B,11,Joseph Benoit '16,Boston University,127
B,12,Jeffrey Adam '18,Massachusetts Maritime Academy,130
B,13,Kurran Singh '19,Northeastern University,143
B,14,Bayard Lalor '19,Salve Regina University,164
B,15,James Amaral '19,University of New Hampshire,201
