Division,Placement,Skipper,Team,Total Score
B,1,Charles Sinks '18,Boston College,17
B,2,Martim Anderson '18,Roger Williams University,19
B,3,Scott Barbano '17,Tufts University,19
B,4,Nikole Barnes '17,U. S. Coast Guard Academy,22
B,5,Brendan Cook '16,Boston University,23
B,6,Hugh MacGillivray '18,Connecticut College,27
B,7,Charles Lalumiere '17,Dartmouth College,29
B,8,Nicholas Baird '19,Yale University,34
B,9,William Hawk '18,Bowdoin College,38
B,10,Marek Zaleski '16,Harvard University,38
B,11,Alexander Stewart '17,Massachusetts Institute of Technology,39
B,12,William Crary '17,University of Vermont,39
B,13,Matthew Coughlin '16,University of Rhode Island,41
B,14,Nathan Allman '16,Brown University,45
B,15,Shannon Killian '16,Salve Regina University,51
B,16,Jeffrey Adam '18,Massachusetts Maritime Academy,67
B,17,Thomas Pluchino '18,Johnson and Wales University,67
B,18,Sarah De Silva '19,Northeastern University,69
