Division,Placement,Skipper,Team,Total Score
C,1,Russell Clarida '19,Stanford University,65
C,2,Erin Mullins '16,Bowdoin College,95
C,3,Nicolas Hernandez '19,Yale University,102
C,4,Casey Gowrie '16,Tufts University,116
C,5,David Larson '16,Massachusetts Institute of Technology,128
C,6,Michael Gemperline '17,Roger Williams University,138
C,7,Caleb Armstrong '16,University of Rhode Island,141
C,8,Liam McCarthy '19,St. Mary's College of Maryland,141
C,9,Nick Sertl '18,Harvard University,143
C,10,Kayla Ellis '16,U. S. Coast Guard Academy,143
C,11,Charles Miller '19,Hobart and William Smith Colleges,153
C,12,Wade Wagner '19,George Washington University,161
C,13,Karl Rasmus Sayre '19,Eckerd College,163
C,14,Lee Dumaliang '17,Old Dominion University,173
C,15,Emilia Clementi '18,Connecticut College,184
C,16,Charles Welsh '18,Boston University,184
C,17,James Keegan '16,SUNY Maritime College,228
