Division,Placement,Skipper,Team,Total Score
B,1,John Duncan '19,Tufts University,2
B,2,Macklin Fluehr '17,Brown University,4
B,3,Brooke McCarthy '19,Sacred Heart University,6
B,4,John Gumbleton '19,U. S. Coast Guard Academy,8
B,5,Alexie Lessing '19,Middlebury College,11
B,6,Ryan Carlucci '18,Fairfield University,11
B,7,Charles Zizza '17,University of Connecticut,14
