Division,Placement,Skipper,Team,Total Score
B,1,Cameron Holley '19,Tufts University,11
B,2,Taylor Nathanson '18,Tufts University,22
B,3,Shannon Killian '16,Salve Regina University,38
B,4,Joseph Dragon '17,Massachusetts Maritime Academy,43
B,5,Charlie Blasberg '18,Brown University,49
B,6,Sofia Kirkman '20,Northeastern University,50
B,7,Garrett Connelly '19,University of Rhode Island,54
B,8,Arthur Milot '19,University of Vermont,58
B,9,Kelsey Delosh '17,University of Massachusetts at Dartmouth,61
B,10,Rudolf Hauser '19,University of New Hampshire,74
B,11,Joshua Linker '19,University of Massachusetts at Amherst,89
B,12,none,University of New England,90
B,13,Shannon McKeown '18,University of Massachusetts at Dartmouth,91
