Division,Placement,Skipper,Team,Total Score
B,1,Antoine Screve '16,Stanford University,41
B,2,Sterling Henken '18,University of California at Santa Barbara,52
B,3,John Coakley '16,University of Southern California,62
B,4,Sunny Scarbrough '17,California State University Long Beach,62
B,5,Soren Wilde '19,University of Hawaii,72
B,6,Elizabeth Hansen '19,University of California at Berkeley,102
B,7,Grace Carrick '18,Cal Poly University S.L.O.,105
B,8,Nicholas Lenz Lenz '19,University of California at Los Angeles,113
B,9,Philip Tagatac '17,University of California at Irvine,135
B,10,Alexander Brocchini '17,University of California at Santa Cruz,151
B,11,Yan Rui Goheen '17,University of California at San Diego,161
