Division,Placement,Skipper,Team,Total Score
B,1,Nikole Barnes '17,U. S. Coast Guard Academy,33
B,2,Jake Reynolds '16,College of Charleston,65
B,3,Hugh MacGillivray '18,Connecticut College,65
B,4,Stewart Draheim '16,Roger Williams University,79
B,5,Charles Lalumiere '17,Dartmouth College,80
B,6,Sean Golden '16,Georgetown University,81
B,7,Kai Friesecke '18,George Washington University,82
B,8,Eddie Cox '16,Hobart and William Smith Colleges,86
B,9,Nathan Allman '16,Brown University,87
B,10,Nicholas Floyd '19,University of Pennsylvania,91
B,11,Brendan Lyden '16,University of California at Santa Barbara,119
B,12,Timothy Siemers '16,Eckerd College,131
B,13,John Coakley '16,University of Southern California,142
B,14,Stephan VerHulst '19,Jacksonville University,151
B,15,Thomas Etheridge '16,University of Michigan,160
B,16,Connor Hughes '19,University of Washington,194
B,17,Erin Hawk '16,Texas A&M University,201
B,18,Eric Villadsen '16,University of Minnesota,212
