Division,Placement,Skipper,Team,Total Score
B,1,Augie Dale '18,Old Dominion University,123
B,2,Nikole Barnes '17,U. S. Coast Guard Academy,127
B,3,Sean Golden '16,Georgetown University,130
B,4,Connor Astwood '16,Boston University,132
B,5,Will La Dow '18,Stanford University,137
B,6,Nicholas Baird '19,Yale University,147
B,7,Charles Sinks '18,Boston College,148
B,8,Nicholas Floyd '19,University of Pennsylvania,171
B,9,Jake Reynolds '16,College of Charleston,176
B,10,Andrew Baird '18,University of South Florida,179
B,11,Eddie Cox '16,Hobart and William Smith Colleges,181
B,12,Gary Prieto '18,U. S. Naval Academy,182
B,13,Hugh MacGillivray '18,Connecticut College,185
B,14,Markus Edegran '16,St. Mary's College of Maryland,192
B,15,Stewart Draheim '16,Roger Williams University,193
B,16,Patrick Shanahan '19,Brown University,208
B,17,Kai Friesecke '18,George Washington University,212
B,18,Connor Godfrey '16,Fordham University,255
