Division,Placement,Skipper,Team,Total Score
A,1,Bailey Carter '19,Hobart and William Smith Colleges,54
A,2,Connor Godfrey '16,Fordham University,56
A,3,Hunter Johnstone '16,Dartmouth College,68
A,4,Emily Petno '16,Dartmouth College,83
A,5,Clark Uhl '19,Cornell University,86
A,6,Roberto Stevens '19,Fordham University,97
A,7,Adam DiDomizio '19,George Washington University,100
A,8,John Silvestri '16,Salve Regina University,105
A,9,Malcolm Lamphere '18,Yale University,106
A,10,Tyler Fleig '19,U. S. Naval Academy,121
A,11,Juan Perdomo '17,Harvard University,124
A,12,Luke Andersen '18,Cornell University,131
A,13,Robert Whitaker '18,Princeton University,161
A,14,Elizabeth Siegal '16,Columbia University,182
A,15,Charles Christianson '17,U. S. Military Academy,208
A,16,No show,Williams College,238
