Division,Placement,Skipper,Team,Total Score
A,1,Trevor Long '19,Massachusetts Institute of Technology,25
A,2,Maxwell Simmons '17,Boston College,34
A,3,James Moody '16,Tufts University,35
A,4,Patrick Shanahan '19,Brown University,45
A,5,Nicholas Karnovsky '19,Harvard University,67
A,6,Luke Andersen '18,Cornell University,67
A,7,Eric Anderson '16,Yale University,69
A,8,Austin Lettengarver '19,U. S. Coast Guard Academy,72
A,9,Jason D'Agostino '17,Eckerd College,72
A,10,Brendan Read '19,University of Rhode Island,74
A,11,Joseph Benoit '16,Boston University,74
A,12,Jeffrey Adam '18,Massachusetts Maritime Academy,82
A,13,Peter Sterflinger '17,Johnson and Wales University,91
A,14,Vincent Yannelli '19,University of Vermont,95
A,15,Ben Brown '18,Middlebury College,98
A,16,Dylan Finestone '19,University of California at Santa Barbara,101
A,17,Mason Sheen '17,Washington College,125
A,18,none,Bentley University,147
