Division,Placement,Skipper,Team,Total Score
B,1,Preston Senior '19,Virginia Tech,10
B,2,Madison Eger '16,Miami University,20
B,3,Drew Blackburn '17,University of Toledo,20
B,4,Elliot Greenwald '16,Syracuse University,26
B,5,Austin Lee '17,Western Michigan University,29
B,6,Chandler Hill '19,University of Tennessee,35
B,7,Riley Sorber '19,Northern Michigan University,46
B,8,Aaron Comen '18,University of Texas,47
B,9,Luke LeCoche '18,Ohio State University,53
B,10,William Griswold '19,Denison University,58
B,11,Rob Berry '16,Ohio University,60
B,12,John Porterfield '17,University of Buffalo,69
B,13,Peter Atkins '19,Michigan State University,74
