Division,Placement,Skipper,Team,Total Score
A,1,Jack Cusick '17,College of Charleston,31
A,2,Jonathan Lutz '17,St. Mary's College of Maryland,58
A,3,John Silvestri '16,Salve Regina University,72
A,4,Christopher Craven '16,University of Virginia,89
A,5,Peter Hogan '18,U. S. Naval Academy,92
A,6,Charles Bocklet '17,University of Wisconsin,93
A,7,Austin Powers '17,Christopher Newport University,99
A,8,Christopher Cyr '16,University of Michigan,100
A,9,Sarah De Silva '19,Northeastern University,103
A,10,Peter Hidley '17,Jacksonville University,115
A,11,Marten Kendrick '15,Georgia Institute of Technology,143
A,12,Hannah Schmidt '17,Washington College,151
A,13,Alison Kent '16,University of Minnesota,156
A,14,Margaux Bacro-Duverger '17,University of South Carolina,162
