Division,Placement,Skipper,Team,Total Score
B,1,Dana Rohde '18,U. S. Coast Guard Academy,36
B,2,Ginger Luckey '16,University of California at Santa Barbara,71
B,3,Nikki Medley '17,College of Charleston,75
B,4,Lindsey Baab '18,Brown University,78
B,5,Taylor Gavula '19,Harvard University,81
B,6,Marly Isler '16,Yale University,85
B,7,Christine Moloney '17,Hobart and William Smith Colleges,86
B,8,Emily Petno '16,Dartmouth College,91
B,9,Mary Robertson '17,U. S. Naval Academy,109
B,10,Kate Klement '17,University of Wisconsin,110
B,11,Amanda Stapp '18,Fordham University,111
B,12,Rose Edwards '18,Georgetown University,113
B,13,Jennifer Hays '17,University of California at Berkeley,129
B,14,Samara Leith '19,Christopher Newport University,146
B,15,Sophie Salomon '18,Eckerd College,156
B,16,Shaan Shridhar '19,University of Washington,183
B,17,Susan Riley '17,Northwestern University,191
B,18,Tracy Hawk '16,Texas A&M University,201
