Division,Placement,Skipper,Team,Total Score
A,1,Nikole Barnes '17,U. S. Coast Guard Academy,79
A,2,Allyson Donahue '17,Boston College,84
A,3,Rachel Bryer '17,University of Rhode Island,100
A,4,Erin Mullins '16,Bowdoin College,105
A,5,Hannah Polster '17,Boston University,115
A,6,Megan Grapengeter-Rudnick '17,Brown University,119
A,7,Rosalind Lesh '16,Massachusetts Institute of Technology,125
A,8,Sarah Williams '16,Dartmouth College,140
A,9,Janel DeCurtis '18,Roger Williams University,141
A,10,Casey Klingler '18,Yale University,147
A,11,Charlotte List '18,Connecticut College,151
A,12,Megan Yeigh '16,University of Vermont,153
A,13,Taylor Ladd '18,Harvard University,159
A,14,MaryClaire Kiernan '17,Tufts University,166
A,15,Sarah De Silva '19,Northeastern University,195
A,16,Shannon Killian '16,Salve Regina University,202
