Division,Placement,Skipper,Team,Total Score
A,1,Florian Eenkema Van Dijk '19,Tufts University,15
A,2,Sam Alexander '18,Brown University,21
A,3,Gabriel Elstrodt '19,Brown University,24
A,4,Logan Russell '19,Tufts University,29
A,5,Ben Brown '18,Middlebury College,30
A,6,Chris Colbeth '20,Northeastern University,35
A,7,Molly Pleskus '18,Tufts University,41
A,8,John Cappetta '16,Bates College,45
A,9,John Duncan '19,Tufts University,55
A,10,Zachary Vickerson '16,Boston University,56
A,11,George Luber '17,Massachusetts Maritime Academy,62
A,12,Noah Brayer '18,University of Massachusetts at Amherst,63
A,13,Nathaniel Wiener '18,Middlebury College,80
A,14,none,University of New Hampshire,81
A,15,Morgan Lindback '17,University of New England,87
A,16,Julia Becker '19,Emmanuel College,95
A,17,none,Brandeis University,114
A,18,none,Maine Maritime Academy,114
