Division,Placement,Skipper,Team,Total Score
A,1,Rachel Bryer '17,University of Rhode Island,35
A,2,Hannah Polster '17,Boston University,65
A,3,Allyson Donahue '17,Boston College,70
A,4,Carolyn Smith '17,St. Mary's College of Maryland,80
A,5,Megan Yeigh '16,University of Vermont,84
A,6,Rosalind Lesh '16,Massachusetts Institute of Technology,91
A,7,Miranda Bakos '18,George Washington University,96
A,8,Erin Mullins '16,Bowdoin College,99
A,9,Alison Kent '16,University of Minnesota,119
A,10,Julia Gowell '18,University of Virginia,129
A,11,Maria El-Khazindar '19,Stanford University,131
A,12,Sarah Streater '18,University of South Florida,139
A,13,Francesca Cappellini '16,Santa Clara University,150
A,14,Grace Mason '16,Old Dominion University,158
A,15,Caroline Garth '17,University of Pennsylvania,172
A,16,Anna Palmer '17,Jacksonville University,188
A,17,Elizabeth Hays '17,University of California at Los Angeles,197
A,18,Jessica Oswalt '16,Tulane University,202
