Division,Placement,Skipper,Team,Total Score
B,1,Martina Sly '19,Stanford University,35
B,2,Lindsey Baab '18,Brown University,48
B,3,Megan Yeigh '16,University of Vermont,51
B,4,Margaret Kilvert '18,Dartmouth College,64
B,5,Marly Isler '16,Yale University,67
B,6,Alexandra Maurillo '18,Connecticut College,70
B,7,Lydia Grasberger '18,Boston University,72
B,8,Lily McGrath '18,Boston College,74
B,9,Marissa Golison '16,St. Mary's College of Maryland,76
B,10,Victoria McGruer '17,Northeastern University,78
B,11,Annie Hughes '19,Massachusetts Institute of Technology,80
B,12,India Johnstone '18,George Washington University,82
B,13,Madelynn Widmeier '19,U. S. Coast Guard Academy,85
B,14,Darcy Jensen '16,University of South Florida,89
B,15,Kimberly Morecraft '18,University of Rhode Island,90
B,16,Taylor Gavula '19,Harvard University,99
B,17,Amanda Stapp '18,Fordham University,99
B,18,Molly Pleskus '18,Tufts University,110
