Division,Placement,Skipper,Team,Total Score
A,1,John Hanna '19,Texas A&M University at Galveston,14
A,2,Bradley Shaw '16,Texas A&M University,23
A,3,Samuel Papert '19,Rice University,31
A,4,Alex Schwinn '19,Texas A&M University at Galveston,32
A,5,Harris Cram '19,Tulane University,42
A,6,Erin Hawk '16,Texas A&M University,46
A,7,Sean Fischer '18,Oklahoma State University,57
A,8,Ashlynd Epstein '16,University of Texas,66
A,9,Simon Varga '17,University of Texas,73
A,10,Morgan Frakes '17,Texas A&M University,76
A,11,Mikasa Barnes '17,University of Central Oklahoma,78
A,12,Benjamin Moreno '16,Texas A&M University at Corpus Christi,86
