Division,Placement,Skipper,Team,Total Score
A,1,Reinier Eenkema Van Dijk '17,Stanford University,41
A,2,Maria El-Khazindar '19,Stanford University,55
A,3,Julia Lambert '18,Stanford University,67
A,4,Nicolas Delfino '16,University of California at San Diego,89
A,5,Elena VandenBerg '18,Stanford University,95
A,6,Kyra Oakes '18,University of California at Berkeley,106
A,7,Caitlin Schadt '18,University of Hawaii,136
A,8,Louise Currie '18,University of Hawaii,138
A,9,Leah Ford '19,University of California at Los Angeles,142
A,10,Nicholas Lenz Lenz '19,University of California at Los Angeles,173
A,11,Oliver Kunz '16,Cal Poly University S.L.O.,175
A,12,Annie Johnson '18,University of Hawaii,182
A,13,Tyler Hogan '17,University of California at Berkeley,208
A,14,Thomas Garcia '19,University of California at Los Angeles,230
A,15,Cullen Quine '18,University of California at Los Angeles,252
A,16,Rohan Sinha '19 *,University of California at Berkeley,253
A,17,Andrew Clements '17,California State University Channel Islands,274
A,18,Charles Winter '17,California State University Channel Islands,293
