Division,Placement,Skipper,Team,Total Score
A,1,Maximilian Kuester '18,Hampton University,36
A,2,Austin Powers '17,Christopher Newport University,45
A,3,Joshua Prucnal '16,University of Maryland,56
A,4,Christopher Craven '16,University of Virginia,74
A,5,Grace Mason '16,Old Dominion University,81
A,6,John Shanahan '16,Penn State University,81
A,7,Matthew McDermaid '17,Washington College,85
A,8,Bailey Cornog '19,Villanova University,89
A,9,Paolo Bertolotti '16,Columbia University,97
A,10,Matthew Roleke '19,Stevens Institute of Technology,109
A,11,Nicholas Pardini '16,Syracuse University,112
A,12,Nicholas Brady '19,Virginia Tech,125
A,13,Vidar Minkovsky '18,SUNY Stony Brook,137
A,14,Drew Beckmann '16,U. S. Military Academy,139
A,15,Matthew Sherar '17,Queen's University,140
A,16,Eric Roos '19,William and Mary,144
A,17,Rory Mess '16,University of Buffalo,155
A,18,Frederick Piasecki '18,Drexel University,171
