Division,Placement,Skipper,Team,Total Score
B,1,Matthew Kaplan '19,Bowdoin College,11
B,2,Christopher Keller '19,Tufts University,25
B,3,Owen Beringer '19,Northeastern University,29
B,4,Nicholas Karnovsky '19,Harvard University,31
B,5,Robert Rose '20,Northeastern University,32
B,6,Catherine Price '18,Bowdoin College,32
B,7,Logan Russell '19,Tufts University,38
B,8,Sarah Caso '19,Massachusetts Institute of Technology,38
B,9,John Zupkus '16,Wentworth Institute of Technology,44
B,10,Sarah Owen '19,Massachusetts Institute of Technology,57
B,11,Morgan Tanski '19,University of New Hampshire,63
B,12,Anna Kennedy '17,Wellesley College,73
B,13,Julia Becker '19,Emmanuel College,75
