Division,Placement,Skipper,Team,Total Score
A,1,Ginger Luckey '16,University of California at Santa Barbara,40
A,2,Cassie Obel '19,Stanford University,49
A,3,Elena VandenBerg '18,Stanford University,56
A,4,Sunny Scarbrough '17,California State University Long Beach,74
A,5,Jennifer Hays '17,University of California at Berkeley,86
A,6,Caitlin Schadt '18,University of Hawaii,89
A,7,Christina Gasparich '19,University of Southern California,96
A,8,Louise Currie '18,University of Hawaii,107
A,9,Kyra Oakes '18,University of California at Berkeley,121
A,10,none,California State University Long Beach,134
A,11,Jazlyner Rojas '17,University of Hawaii,139
A,12,Melissa Schem '18,University of Southern California,162
A,13,Emily Quirke '19,University of Southern California,182
