Division,Placement,Skipper,Team,Total Score
A,1,Vidar Minkovsky '18,SUNY Stony Brook,27
A,2,Colin Suvak '19,University of Virginia,31
A,3,Maximiliano Agnese '17,University of Pennsylvania,35
A,4,Frederick Piasecki '18,Drexel University,58
A,5,Trevor Koerwer '19,Villanova University,60
A,6,Nicholas Pardini '16,Syracuse University,61
A,7,Matthew Roleke '19,Stevens Institute of Technology,68
A,8,Nicholas Brady '19,Virginia Tech,79
A,9,John Shanahan '16,Penn State University,82
A,10,Paolo Bertolotti '16,Columbia University,85
A,11,Rory Mess '16,University of Buffalo,92
A,12,Michael Danko '17,U. S. Military Academy,95
A,13,Raemie Ladner '19,University of Pennsylvania,99
A,14,Joseph Crouse '16,University of Maryland,107
A,15,Theodore Fortier '17,Loyola University Maryland,123
A,16,Amanda Nuse '17,Monmouth University,144
A,17,Chris Anderson '16,William and Mary,145
A,18,Samuel Haksteen '17,University of Maryland/Baltimore County,149
