Division,Placement,Skipper,Team,Total Score
B,1,Maria El-Khazindar '19,Stanford University,48
B,2,Marly Isler '16,Yale University,48
B,3,Victoria McGruer '17,Northeastern University,53
B,4,Sarah Streater '18,University of South Florida,58
B,5,Marissa Golison '16,St. Mary's College of Maryland,59
B,6,Kate Shaner '16,Tufts University,74
B,7,Rose Edwards '18,Georgetown University,75
B,8,Maria Sinagra '16,George Washington University,76
B,9,Nikki Medley '17,College of Charleston,78
B,10,Grace Mason '16,Old Dominion University,90
B,11,Kate Klement '17,University of Wisconsin,92
B,12,Meredith Morran '19,Brown University,94
B,13,Amanda Stapp '18,Fordham University,97
B,14,Mary Robertson '17,U. S. Naval Academy,106
B,15,Hannah Cantolino '18,Christopher Newport University,149
