Division,Placement,Skipper,Team,Total Score
B,1,Will Dana '19,University of California at Santa Barbara,4
B,2,Kevin Leddy '17,University of California at Santa Barbara,9
B,3,none,University of Victoria,12
B,4,Emily Quirke '19,University of Southern California,16
B,5,Ben Gerber '19,University of California at Los Angeles,25
B,6,none,Cal Poly University S.L.O.,26
B,7,none,University of Victoria,33
B,8,Marina Lindsay '17,University of California at Los Angeles,40
B,9,Grant Lin '17,University of California at San Diego,43
B,10,Christopher Steefel '18,University of California at San Diego,50
B,11,Michelle Moua '17,University of California at Davis,50
B,12,Levi Matsushima '17,California State University Monterey Bay,52
B,13,none,Long Beach City College,56
B,14,Cullen Quine '18,University of California at Los Angeles,57
B,15,Benjamin Blumenberg '18,Cal Poly University S.L.O.,68
B,16,Jason Barr '17,University of California at San Diego,72
