Division,Placement,Skipper,Team,Total Score
A,1,Nevin Snow '16,Georgetown University,100
A,2,Alexander Curtiss '16,St. Mary's College of Maryland,107
A,3,Jake Reynolds '16,College of Charleston,125
A,4,Will La Dow '18,Stanford University,143
A,5,Maximiliano Agnese '17,University of Pennsylvania,145
A,6,Alecsander Tayler '17,Fordham University,152
A,7,Andrew Mollerus '16,Harvard University,158
A,8,Greiner Hobbs '18,Hobart and William Smith Colleges,164
A,9,Patrick Snow '17,U. S. Naval Academy,166
A,10,Charles Lomax '18,U. S. Merchant Marine Academy,177
A,11,Esteban Forrer '16,Old Dominion University,179
A,12,Brendan Shanahan '17,George Washington University,189
A,13,Nick Valente '16,SUNY Maritime College,205
A,14,Scott Barbano '17,Tufts University,206
A,15,Daniel Lawless '17,Jacksonville University,219
A,16,Laura Wefer '16,University of Wisconsin,222
A,17,Kendal Richardson '17,Roger Williams University,228
A,18,Connor Kelter '18,Cornell University,258
A,19,Jeffrey Adam '18,Massachusetts Maritime Academy,278
