Division,Placement,Skipper,Team,Total Score
B,1,David Aspery '16,Ohio State University,27
B,2,Evan Rodgers '16,Hope College,43
B,3,Drew Blackburn '17,University of Toledo,55
B,4,Max Vinocur '18,Michigan State University,63
B,5,Austin Healy '18,Grand Valley State University,74
B,6,Jonathan Chantz '18,Ohio University,79
B,7,William Griswold '19,Denison University,91
B,8,Monica Julian '17,Ohio State University,102
B,9,Ava Karaitis '16,Michigan State University,108
B,10,Jose Avila Ceballos '15,Miami University,115
B,11,Taylor Hover '16,Michigan Technological University,118
B,12,Andrew Atkins '19,Ohio University,121
B,13,none,Indiana University,200
B,14,none,Wittenberg University,200
