Division,Placement,Skipper,Team,Total Score
B,1,Trevor Long '19,Massachusetts Institute of Technology,17
B,2,Jackson McCoy '19,Tufts University,27
B,3,Bennett Capozzi '17,Harvard University,42
B,4,Janel DeCurtis '18,Roger Williams University,44
B,5,Philip Koch '16,Bowdoin College,50
B,6,Karel Mailloux-Kuz '18,University of Rhode Island,54
B,7,Joseph Chamberlin '19,Massachusetts Institute of Technology,63
B,8,Sarah Caso '19,Massachusetts Institute of Technology,77
B,9,Steven Honig '19,Tufts University,95
B,10,none,Worcester Polytechnic Institute,96
B,11,none,Williams College,107
B,12,none,University of New Hampshire,122
B,13,none,Bentley University,147
B,14,Benjamin Shaiman '19,Brandeis University,150
