Division,Placement,Skipper,Team,Total Score
C,1,Malcolm Lamphere '18,Yale University,84
C,2,Mackenzie Bryan '18,Roger Williams University,84
C,3,Maxwell Simmons '17,Boston College,85
C,4,Lily Katz '17,Stanford University,86
C,5,Hannah Polster '17,Boston University,87
C,6,Cutter O'Connell '18,Massachusetts Institute of Technology,95
C,7,Alexander Tong '17,Tufts University,100
C,8,Kyle Burgess '17,St. Mary's College of Maryland,119
C,9,Erin Mullins '16,Bowdoin College,131
C,10,James Barry '16,Brown University,139
C,11,William Crary '17,University of Vermont,149
C,12,Nick DiGiovanni '19,Harvard University,159
C,13,Cooper Nefsky '17,Connecticut College,161
C,14,Sam White '18,George Washington University,170
C,15,Elise Gehling '17,Northeastern University,171
C,16,Patrick Isherwood '17,University of Rhode Island,180
C,17,Austin Lettengarver '19,U. S. Coast Guard Academy,188
C,18,Sean Beaulieu '18,Salve Regina University,201
