Division,Placement,Skipper,Team,Total Score
B,1,Lindsay Doyle '18,University of Vermont,48
B,2,Ty Ingram '18,Massachusetts Institute of Technology,52
B,3,Janel DeCurtis '18,Roger Williams University,58
B,4,Jake Rizika '18,Boston College,63
B,5,Sam Alexander '18,Brown University,68
B,6,Brendan Read '19,University of Rhode Island,72
B,7,Rolfe Glover '16,Tufts University,73
B,8,Philip Koch '16,Bowdoin College,84
B,9,Matthew Orgill '16,U. S. Coast Guard Academy,109
B,10,Owen Beringer '19,Northeastern University,117
B,11,Taylor Fasolo '18,Tufts University,119
B,12,Emily Croteau '19,Boston University,123
B,13,Charles Skoda '17,Yale University,138
B,14,Sean O'Keefe '17,Wentworth Institute of Technology,145
B,15,Martin Hooker '18,University of Connecticut,186
B,16,Benjamin Ritter '16,Holy Cross College,186
B,17,Jamie Joyce '16,Emmanuel College,195
