Division,Placement,Skipper,Team,Total Score
A,1,Robert Porter '19,College of Charleston,7
A,2,Joshua Kim '17,Georgia Institute of Technology,16
A,3,Margaux Bacro-Duverger '17,University of South Carolina,25
A,4,none,The Citadel,34
A,5,Taylor Wood '18,University of North Carolina at Wilmington,36
A,6,Chandler Hill '19,University of Tennessee,38
A,7,Ryan Welch '16,Davidson College,40
A,8,Miguel Moravec '17,Vanderbilt University,48
A,9,Andrew Edwards '17,North Carolina State University,48
A,10,Brent DeAngelis '16,Auburn University,52
A,11,Timothy Heist '19,Clemson University,57
A,12,Timothy DeWitt '17,University of Georgia,67
