Division,Placement,Skipper,Team,Total Score
A,1,Annie Hughes '19,Massachusetts Institute of Technology,10
A,2,Sarah Caso '19,Massachusetts Institute of Technology,17
A,3,Tyler Paige '18,Tufts University,22
A,4,Sarah Caso '19,Massachusetts Institute of Technology,31
A,5,Taylor Corey '17,Wellesley College,33
A,6,Steven Honig '19,Tufts University,33
A,7,Joshua Mandelbaum '17,Wentworth Institute of Technology,42
A,8,Eleanor Grams '18,Northeastern University,47
A,9,Ravi Parent '18,Boston University,48
A,10,Ana Balcells '16,Wellesley College,49
A,11,Evan Gregory '16,Northeastern University,51
A,12,Reed Lorimer '18,Boston University,54
A,13,Emily Croteau '19,Boston University,63
