Division,Placement,Skipper,Team,Total Score
A,1,Macklin Fluehr '17,Brown University,21
A,2,Eric Anderson '16,Yale University,21
A,3,Peter Sterflinger '17,Johnson and Wales University,39
A,4,Kimberly Morecraft '18,University of Rhode Island,51
A,5,Connor Oursler '19,U. S. Coast Guard Academy,60
A,6,Bayard Lalor '19,Salve Regina University,63
A,7,Vincent Yannelli '19,University of Vermont,69
A,8,Donal Ryan '19,Northeastern University,73
A,9,Haley Kachmar '18,Connecticut College,107
A,10,Kelsey Delosh '17,University of Massachusetts at Dartmouth,108
A,11,Anna Bloomstine '19,Providence College,111
A,12,Kimberly Jackman '16,University of Connecticut,112
A,13,Joshua Mandelbaum '17,Wentworth Institute of Technology,116
A,14,Nathaniel Barton '18,Wesleyan University,121
A,15,Alexandre Pag̩ '16,McGill University,128
A,16,Lillian Vincens '19,Fairfield University,131
