Division,Placement,Skipper,Team,Total Score
A,1,Miranda Bakos '18,George Washington University,39
A,2,Mary Kate Mezzetti '16,Georgetown University,54
A,3,Bailey Carter '19,Hobart and William Smith Colleges,67
A,4,Adelaide Ferguson '17,Fordham University,68
A,5,Grace Mason '16,Old Dominion University,72
A,6,Hannah Hughes '17,U. S. Naval Academy,76
A,7,Carolyn Smith '17,St. Mary's College of Maryland,81
A,8,Julia Gowell '18,University of Virginia,94
A,9,Amanda Attardi '17,Christopher Newport University,97
A,10,Quinn Howes '16,Cornell University,101
A,11,Nicole Edwards '18,Columbia University,119
A,12,Victoria Restivo '17,Queen's University,149
A,13,Heather Grosso '16,SUNY Stony Brook,166
