Division,Placement,Skipper,Team,Total Score
B,1,Michael Sanandajian '18,University of South Florida,9
B,2,Aaron Burnett '19,University of Florida,14
B,3,Max Thompson '19,University of Miami,17
B,4,Matthew Peterson '18,Eckerd College,23
B,5,Benjamin Tino '16,Jacksonville University,27
B,6,Thomas Fortunato '15,Embry-Riddle University,41
B,7,Stanley Carraway '19,Jacksonville University,42
B,8,Margaret Swerdloff '17,New College of Florida,48
B,9,James Alessandrelli '17,Florida State University,52
B,10,Jerry Stoops '18,New College of Florida,58
