Division,Placement,Skipper,Team,Total Score
A,1,Juan Perdomo '17,Harvard University,65
A,2,Malcolm Lamphere '18,Yale University,75
A,3,Nicholas Baird '19,Yale University,98
A,4,Joseph Kiss '17,Yale University,102
A,5,Avery Fanning '16,U. S. Coast Guard Academy,105
A,6,Patrick Shanahan '19,Brown University,125
A,7,Martim Anderson '18,Roger Williams University,132
A,8,Erik Weis '18,Dartmouth College,145
A,9,James Beatty '17,Tufts University,146
A,10,Marek Zaleski '16,Harvard University,146
A,11,Matthew Lyons '17,Bowdoin College,166
A,12,James Barry '16,Brown University,171
A,13,Richard Jones '18,Boston College,174
A,14,Andrew Puopolo '19,Harvard University,189
A,15,Jack Bitney '19,Tufts University,218
A,16,Reid Secondo '16,Brown University,220
A,17,Daniel Petrovic '19,Roger Williams University,229
A,18,Alp Rodopman '17,Tufts University,249
A,19,Drake Lyon '18,Boston College,259
A,20,Macklin Fluehr '17,Brown University,263
A,21,Preston Duclos '19,Roger Williams University,265
A,22,Phillip Rosenthall '18,Connecticut College,268
A,23,Jackson Wagner '19,Harvard University,269
A,24,Thomas Gallagher '16,Dartmouth College,281
A,25,Robert Rose '20,Northeastern University,292
A,26,Donal Ryan '19,Northeastern University,326
A,27,Benton Croop '18,University of Rhode Island,361
A,28,Max Rohr '18,University of Rhode Island,362
