Division,Placement,Skipper,Team,Total Score
B,1,MaryClaire Kiernan '17,Tufts University,28
B,2,Lydia Grasberger '18,Boston University,41
B,3,Emma White '19,Dartmouth College,43
B,4,Mary Paz '17,Bowdoin College,45
B,5,Kelsey Shakin '19,Roger Williams University,49
B,6,Caroline Downey '19,Boston College,53
B,7,Claire Huebner '18,Yale University,63
B,8,Annie Hughes '19,Massachusetts Institute of Technology,67
B,9,Sarah De Silva '19,Northeastern University,74
B,10,Sophie Hibben '19,Brown University,75
B,11,Abigail Finkenauer '17,University of Vermont,88
B,12,Haley Kachmar '18,Connecticut College,93
B,13,Sophie Podlich '18,University of Rhode Island,105
B,14,Nicole Plona '18,University of New Hampshire,123
