Division,Placement,Skipper,Team,Total Score
B,1,Sean Golden '16,Georgetown University,84
B,2,Ryan Davidson '16,College of Charleston,109
B,3,Augie Dale '18,Old Dominion University,127
B,4,Lily Katz '17,Stanford University,132
B,5,Marek Zaleski '16,Harvard University,139
B,6,Chase Quinn '17,St. Mary's College of Maryland,149
B,7,Kai Friesecke '18,George Washington University,153
B,8,Max Neubelt '17,U. S. Merchant Marine Academy,168
B,9,John Rolander '17,Tufts University,172
B,10,Stephan VerHulst '19,Jacksonville University,184
B,11,Charles Miller '19,Hobart and William Smith Colleges,189
B,12,Michael Popp '16,U. S. Naval Academy,191
B,13,Charles Bocklet '17,University of Wisconsin,196
B,14,Roberto Stevens '19,Fordham University,198
B,15,A. Tucker Atterbury '16,Roger Williams University,201
B,16,Frank Reeg '19,Massachusetts Maritime Academy,231
B,17,Alex Woloshyn '17,Cornell University,256
B,18,Nicholas Floyd '19,University of Pennsylvania,268
B,19,John Lawless '19,SUNY Maritime College,275
