Division,Placement,Skipper,Team,Total Score
B,1,Zachary Vickerson '16,Boston University,17
B,2,Benjamin Craig '17,University of Vermont,37
B,3,Marina Cano '17,Brown University,49
B,4,Connor Oursler '19,U. S. Coast Guard Academy,50
B,5,Sam Rush '19,University of Rhode Island,52
B,6,Thomas Pluchino '18,Johnson and Wales University,68
B,7,Caden Buckley '19,Salve Regina University,73
B,8,Ian Campbell '19,Northeastern University,80
B,9,Charles Skoda '17,Yale University,84
B,10,Francis Guiton '16,McGill University,107
B,11,Abe Kipnis '18,Wesleyan University,110
B,12,Ryan Carlucci '18,Fairfield University,112
B,13,Justin Tedeschi '18,Sacred Heart University,113
B,14,Graham Roeber '19,Maine Maritime Academy,123
B,15,Christopher Mannka '17,Massachusetts Maritime Academy,125
