Division,Placement,Skipper,Team,Total Score
A,1,Rosalind Lesh '16,Massachusetts Institute of Technology,66
A,2,Erin Mullins '16,Bowdoin College,78
A,3,Sarah Hermus '18,University of Rhode Island,92
A,4,Sarah Williams '16,Dartmouth College,93
A,5,Dana Rohde '18,U. S. Coast Guard Academy,98
A,6,Sophie Bermudez '16,Harvard University,111
A,7,Hannah Polster '17,Boston University,116
A,8,Elise Gehling '17,Northeastern University,119
A,9,Katharina (KB) Knapp '18,Yale University,122
A,10,MaryClaire Kiernan '17,Tufts University,134
A,11,Hannah Lynn '17,Boston College,144
A,12,Lindsey Baab '18,Brown University,145
A,13,Lindsay Doyle '18,University of Vermont,153
A,14,Janel DeCurtis '18,Roger Williams University,155
A,15,Emilia Clementi '18,Connecticut College,174
