Division,Placement,Skipper,Team,Total Score
B,1,Emilia Clementi '18,Connecticut College,5
B,2,Andrew Stoycos '18,Boston University,11
B,3,Emma Davis '17,Brown University,19
B,4,Claire Lockard '18,Northeastern University,23
B,5,Julien Guiot '18,Tufts University,25
B,6,Benjamin Eley '18,Wentworth Institute of Technology,25
B,7,Jade Forsberg '17,Middlebury College,30
B,8,Mete Sayin '17,McGill University,32
B,9,Noah Stern '18,University of New Hampshire,39
B,10,Lily Doolin '18,Johnson and Wales University,42
B,11,Steven Honig '19,Tufts University,43
B,12,Benjamin Shaiman '19,Brandeis University,46
B,13,Alexander Peraire-Bueno '20,Massachusetts Institute of Technology,48
B,14,Samuel Bissonnette '18,University of New England,48
B,15,Rudolf Hauser '19,University of New Hampshire,63
B,16,Michael Pick '16,Mitchell College,70
B,17,none,Emmanuel College,76
B,18,Anna Kennedy '17,Wellesley College,76
