Division,Placement,Skipper,Team,Total Score
B,1,Samuel Armington '18,University of Florida,25
B,2,Michael Sanandajian '18,University of South Florida,25
B,3,William McKenzie '17,Eckerd College,34
B,4,Samuel Peirson '17,Eckerd College,53
B,5,Benjamin Tino '16,Jacksonville University,54
B,6,Shaynah True '19,Jacksonville University,55
B,7,Megan Hostetter '16,University of South Florida,61
B,8,Toby Perelmuter '18,University of South Florida,62
B,9,Benjamin Ringrose '19,University of Miami,65
B,10,Audrey Franchett '17,Eckerd College,67
B,11,Margaret Swerdloff '17,New College of Florida,69
B,12,Thomas Fortunato '15,Embry-Riddle University,80
B,13,Meghan Peltier '16,Florida State University,94
B,14,Matthew Martin '16,Jacksonville University,98
B,15,Carlos Santos '17,New College of Florida,117
B,16,Benjamin Kaminsky '17,University of Miami,123
