Division,Placement,Skipper,Team,Total Score
B,1,Luca Taglialegne '20,Hampton University,15
B,2,Benjamin Kempton '18,Christopher Newport University,26
B,3,Nathan Gibson '19,Virginia Tech,38
B,4,Brendan Brown-McCue '16,SUNY Stony Brook,50
B,5,Nathan Thompson '17,University of Maryland/Baltimore County,53
B,6,Liam Farrell '18,William and Mary,60
B,7,Sarah Culp '17,Penn State University,67
B,8,Derek Thompson '18,University of Maryland,70
B,9,Samuel Davey '17,William and Mary,73
B,10,Jack Cooper '18,St. John's College,104
B,11,Ronnie Calkins '18 *,University of Virginia,111
