Division,Placement,Skipper,Team,Total Score
B,1,John Rolander '17,Tufts University,65
B,2,Charles Sinks '18,Boston College,65
B,3,Ravi Parent '18,Boston University,73
B,4,Charles Lalumiere '17,Dartmouth College,76
B,5,David Larson '16,Massachusetts Institute of Technology,78
B,6,Nikole Barnes '17,U. S. Coast Guard Academy,78
B,7,Joseph Kiss '17,Yale University,87
B,8,Marek Zaleski '16,Harvard University,99
B,9,Jackson Hamilton '19,Northeastern University,100
B,10,William Hawk '18,Bowdoin College,102
B,11,Mackenzie Bryan '18,Roger Williams University,109
B,12,Nathan Allman '16,Brown University,122
B,13,William Crary '17,University of Vermont,123
B,14,Cooper Nefsky '17,Connecticut College,136
B,15,Peter Girard '18,University of Rhode Island,155
B,16,Shannon Killian '16,Salve Regina University,187
B,17,George Williams '17,University of Connecticut,203
B,18,Thomas Pluchino '18,Johnson and Wales University,234
