Division,Placement,Skipper,Team,Total Score
A,1,Andrew Sheerin '19,George Washington University,42
A,2,Kyle Comerford '19,SUNY Maritime College,43
A,3,Maximilian Kuester '18,Hampton University,47
A,4,Jack Gerli '17,Georgetown University,58
A,5,Alex Woloshyn '17,Cornell University,69
A,6,Parker Trepton '18,Hobart and William Smith Colleges,75
A,7,James Morgan '18,U. S. Naval Academy,83
A,8,Matthew Schofield '17,Cornell University,86
A,9,Matt Cappetta '19,Fordham University,90
A,10,Austin Powers '17,Christopher Newport University,92
A,11,Paolo Bertolotti '16,Columbia University,96
A,12,Drew Beckmann '16,U. S. Military Academy,127
A,13,Tyler Rochon '18,University of Rochester,140
A,14,Jonah Burke-Kleinman '16,Queen's University,152
A,15,Alexander Johnston '18,University of Maryland,154
A,16,Cody Murphy '16,SUNY Stony Brook,167
A,17,Andrew Lithen '18,SUNY Stony Brook,178
A,18,Adam Hicks '19,Rochester Institute of Technology,182
