Division,Placement,Skipper,Team,Total Score
A,1,Natalie Tanczak '19,Queen's University,8
A,2,Elizabeth Siegal '16,Columbia University,14
A,3,Sydney Mandelbaum '17,Princeton University,19
A,4,Heather Grosso '16,SUNY Stony Brook,21
A,5,Veronica Lane '19,Monmouth University,27
