Division,Placement,Skipper,Team,Total Score
A,1,Kris Thompson '16,University of Washington,21
A,2,Joren Jackson '17,University of British Columbia,25
A,3,Michael Levy '19,Oregon State University,37
A,4,Lucy Clara Jones '17,University of Washington,40
A,5,Cody Odou '17,Oregon State University,40
A,6,Stephen Moran '16,University of Oregon,47
A,7,Jasmine Gerraty '17,Western Washington University,54
A,8,Robin Gropp '16,Lewis and Clark College,60
A,9,Gabe Hill '16,Western Washington University,60
A,10,Elmeri Hakkinen '18,University of British Columbia,68
A,11,Neil Roberts '16,University of British Columbia,69
A,12,Gabrielle Rigby '19,Western Washington University,71
A,13,Alexander Muschler '16,Oregon State University,72
A,14,Kate Flanagan '17,University of Washington,76
A,15,Matt Sklar '16,University of Puget Sound,109
A,16,Gretchen Rude '17,University of Oregon,111
