Division,Placement,Skipper,Team,Total Score
A,1,Kurran Singh '19,Northeastern University,24
A,2,Owen Beringer '19,Northeastern University,25
A,3,Madeleine Whittier '19,Northeastern University,31
A,4,Christopher Keller '19,Tufts University,32
A,5,Robert Rose '20,Northeastern University,37
A,6,Evan Gregory '16,Northeastern University,39
A,7,Nicholas Giacobbe '19,Tufts University,42
A,8,Andrew Xia '17,Massachusetts Institute of Technology,47
A,9,Jeremy Kalas '16,Massachusetts Institute of Technology,54
A,10,Sarah Caso '19,Massachusetts Institute of Technology,57
A,11,Simon Bertocci '16,Boston University,62
A,12,John Duncan '19,Tufts University,62
A,13,John Zupkus '16,Wentworth Institute of Technology,72
A,14,Anna Kennedy '17,Wellesley College,73
A,15,Samuel Wright '18,Boston University,75
A,16,Sarah Ertle '16,Wellesley College,81
A,17,Kristina Schneider '16,Bentley University,98
A,18,Jamila Smith-Dell '16,Massachusetts Institute of Technology,102
