Division,Placement,Skipper,Team,Total Score
B,1,Robby Gearon '19,Boston University,32
B,2,Daniel Petrovic '19,Roger Williams University,38
B,3,Logan Russell '19,Tufts University,52
B,4,Kelsey Shakin '19,Roger Williams University,58
B,5,Emma Haley '19,Tufts University,66
B,6,John Duncan '19,Tufts University,72
B,7,Gabriel Elstrodt '19,Brown University,73
B,8,Ed Lebens '19,Roger Williams University,74
B,9,Kimberly Morecraft '18,University of Rhode Island,74
B,10,Thomas Pluchino '18,Johnson and Wales University,79
B,11,Sam Rush '19,University of Rhode Island,92
B,12,Charles Skoda '17,Yale University,103
B,13,Ian Campbell '19,Northeastern University,113
B,14,Kevin Winnie '16,Wesleyan University,139
B,15,William Gleckner '17,McGill University,143
B,16,Hanna Desilets '17,University of Massachusetts at Dartmouth,157
B,17,Joshua Linker '19,University of Massachusetts at Amherst,167
B,18,Julia Silva '19,Middlebury College,178
