Division,Placement,Skipper,Team,Total Score
A,1,Lindsey Baab '18,Brown University,6
A,2,Dana Rohde '18,U. S. Coast Guard Academy,16
A,3,Isabella Loosbrock '19,Boston College,18
A,4,Charlotte List '18,Connecticut College,24
A,5,Taylor Ladd '18,Harvard University,40
A,6,Madelynn Widmeier '19,U. S. Coast Guard Academy,42
A,7,Amanda Sommi '16,Tufts University,43
A,8,Alexandra Maurillo '18,Connecticut College,46
A,9,Taylor Gavula '19,Harvard University,55
A,10,Amina Brown '17,University of Vermont,57
A,11,Molly Pleskus '18,Tufts University,60
A,12,Kayla Ellis '16,U. S. Coast Guard Academy,63
A,13,Haley Kachmar '18,Connecticut College,84
