Division,Placement,Skipper,Team,Total Score
B,1,Jeffrey Adam '18,Massachusetts Maritime Academy,19
B,2,Ryan Gershuny '18,University of New Hampshire,19
B,3,Meghan Colwell '16,Middlebury College,28
B,4,Nicholas Orsoni-Wiemer '19,McGill University,36
B,5,Frank Egan '18,Worcester Polytechnic Institute,43
B,6,Amy Macdonald '18,Bates College,48
B,7,Nathaniel Barton '18,Wesleyan University,49
B,8,Justin Tedeschi '18,Sacred Heart University,52
B,9,Amelia Vinciguerra '17,University of Massachusetts at Amherst,77
B,10,Hanna Desilets '17,University of Massachusetts at Dartmouth,78
B,11,Brian Cain '18,Providence College,80
