Division,Placement,Skipper,Team,Total Score
A,1,AJ Reiter '17,Georgetown University,43
A,2,Roger Dorr '18,Georgetown University,46
A,3,Chase Quinn '17,St. Mary's College of Maryland,65
A,4,Christopher Craven '16,University of Virginia,69
A,5,Jeremy Herrin '18,Old Dominion University,78
A,6,Lee Dumaliang '17,Old Dominion University,81
A,7,Wade Wagner '19,George Washington University,89
A,8,Jimmy Madigan '18,U. S. Naval Academy,90
A,9,Marissa Golison '16,St. Mary's College of Maryland,94
A,10,Luca Taglialegne '20,Hampton University,100
A,11,Eric Siegel '16,Washington College,103
A,12,Colin Kennedy '17,George Washington University,105
A,13,Rodman Brown '16,University of Virginia,143
A,14,Samara Leith '19,Christopher Newport University,173
A,15,Hannah Cantolino '18,Christopher Newport University,174
A,16,Patrick Firth '17,William and Mary,175
A,17,Rachel Weitman '16,Salisbury University,199
