Division,Placement,Skipper,Team,Total Score
A,1,Sam Alexander '18,Brown University,14
A,2,Jackson McCoy '19,Tufts University,15
A,3,Dylan Farrell '18,Harvard University,29
A,4,John Duncan '19,Tufts University,32
A,5,Robby Gearon '19,Boston University,32
A,6,Bobby McLaughlin '17,Tufts University,33
A,7,Mary Paz '17,Bowdoin College,38
A,8,Emma Haley '19,Tufts University,47
A,9,Dylan Whitcraft '19,Bates College,49
A,10,Maddy Crowley '16,McGill University,51
A,11,Henry Bushnell '17,Wesleyan University,60
A,12,Kiley Burke '17,Emmanuel College,69
