Division,Placement,Skipper,Team,Total Score
A,1,Nevin Snow '16,Georgetown University,1
A,2,Alexander Curtiss '16,St. Mary's College of Maryland,2
A,3,Charles Lomax '18,U. S. Merchant Marine Academy,3
A,4,Arthur Libby '17,SUNY Maritime College,4
A,5,Will Holz '17,Fordham University,5
A,6,Colin Kennedy '17,George Washington University,6
A,7,Greiner Hobbs '18,Hobart and William Smith Colleges,7
A,8,Michael Madigan '17,U. S. Naval Academy,8
