Division,Placement,Skipper,Team,Total Score
A,1,Hannah Polster '17,Boston University,24
A,2,Sarah Williams '16,Dartmouth College,35
A,3,Erin Mullins '16,Bowdoin College,41
A,4,Elise Gehling '17,Northeastern University,50
A,5,Lindsay Doyle '18,University of Vermont,62
A,6,Isabella Loosbrock '19,Boston College,64
A,7,Greta Farrell '18,Massachusetts Institute of Technology,66
A,8,Janel DeCurtis '18,Roger Williams University,70
A,9,Katharina (KB) Knapp '18,Yale University,73
A,10,Molly Pleskus '18,Tufts University,73
A,11,Emilia Clementi '18,Connecticut College,75
A,12,Lindsey Baab '18,Brown University,87
A,13,Courtney Bombardier '16,University of Rhode Island,107
A,14,Morgan Tanski '19,University of New Hampshire,116
