Division,Placement,Skipper,Team,Total Score
C,1,Nicolas Hernandez '19,Yale University,32
C,2,Hannah Polster '17,Boston University,56
C,3,Walter Florio '18,Connecticut College,76
C,4,Brendan Read '19,University of Rhode Island,79
C,5,Christopher Keller '19,Tufts University,80
C,6,Benjamin Craig '17,University of Vermont,80
C,7,Sarah De Silva '19,Northeastern University,81
C,8,Conner Harding '19,Roger Williams University,82
C,9,Wade Waddell '19,Boston College,88
C,10,Austin Lettengarver '19,U. S. Coast Guard Academy,92
C,11,Emma White '19,Dartmouth College,98
C,12,Alexander Vasiliou '18,Bowdoin College,98
C,13,Sam Shannon '19,Salve Regina University,100
C,14,Jeffrey Adam '18,Massachusetts Maritime Academy,113
