Division,Placement,Skipper,Team,Total Score
B,1,Hugh MacGillivray '18,Connecticut College,35
B,2,Nicholas Floyd '19,University of Pennsylvania,40
B,3,Alecsander Tayler '17,Fordham University,44
B,4,Nathaniel Johansson '18,Dartmouth College,45
B,5,James Barry '16,Brown University,50
B,6,Brendan Read '19,University of Rhode Island,70
B,7,Dirk Johnson '18,Roger Williams University,74
B,8,Benjamin Craig '17,University of Vermont,77
B,9,Emilia Clementi '18,Connecticut College,78
B,10,Samuel Shea '19,Tufts University,86
B,11,Sean Beaulieu '18,Salve Regina University,87
B,12,Alexander Singh '19,University of Virginia,98
B,13,John Wehner '18,Northeastern University,98
B,14,Matthew McDermaid '17,Washington College,101
B,15,Jennifer Lee '17,University of Connecticut,102
B,16,Clark Spencer Ragsdale '19,U. S. Merchant Marine Academy,141
