Division,Placement,Skipper,Team,Total Score
B,1,Samuel Shea '19,Tufts University,16
B,2,Nicholas Karnovsky '19,Harvard University,20
B,3,Jack Fullerton '19,Bowdoin College,22
B,4,Logan Russell '19,Tufts University,25
B,5,Julien Guiot '18,Tufts University,26
B,6,Reed Lorimer '18,Boston University,30
B,7,Gabriel Elstrodt '19,Brown University,34
B,8,Nicholas Giacobbe '19,Tufts University,48
B,9,Malich Altman '19,McGill University,50
B,10,Kevin Winnie '16,Wesleyan University,61
B,11,Jamie Joyce '16,Emmanuel College,64
B,12,No show,Bates College,78
